Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,0-15,Male,4-13 nights,1040.163,8321.302,455591.278,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,0-15,Male,14-27 nights,1040.163,21843.417,20803.255,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,16-24,Male,Nil Stay,1654.647,0.000,124098.533,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,16-24,Male,1-3 nights,1653.021,4959.064,826510.592,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,16-24,Male,4-13 nights,2459.851,10843.029,1036508.124,3
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,16-24,Male,14-27 nights,416.063,5824.889,124819.040,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,16-24,Female,4-13 nights,1040.163,8321.302,312048.821,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,25-34,Male,4-13 nights,731.385,5119.698,219415.624,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,25-34,Female,4-13 nights,208.032,832.127,166425.386,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,35-44,Male,1-3 nights,1674.400,4191.072,197071.702,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,35-44,Male,4-13 nights,1654.647,13237.177,496394.133,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,35-44,Female,4-13 nights,2694.810,33377.881,1080327.255,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,45-54,Male,4-13 nights,3656.355,19936.424,1265727.204,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,45-54,Female,4-13 nights,3309.294,31438.295,1485873.106,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,55-64,Male,1-3 nights,416.063,832.127,104015.866,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,55-64,Male,4-13 nights,3309.294,23165.060,1456089.458,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,55-64,Female,1-3 nights,2694.810,7044.267,522357.054,2
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,55-64,Female,4-13 nights,416.063,2080.317,166425.386,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,55-64,Female,14-27 nights,1654.647,23165.060,2864194.149,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,65 & over,Male,1-3 nights,2001.708,2001.708,200170.831,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,65 & over,Male,4-13 nights,4765.520,37717.707,2633361.001,4
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Independent,65 & over,Female,4-13 nights,605.745,3634.471,30287.260,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Non-Independent,25-34,Female,14-27 nights,605.745,8480.433,990393.392,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,VFR,Non-Independent,65 & over,Female,4-13 nights,1654.647,13237.177,1411413.986,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Miscellaneous,Independent,25-34,Male,4-13 nights,1654.647,8273.236,1067247.387,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Miscellaneous,Independent,25-34,Female,1-3 nights,1040.163,1040.163,26004.068,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Miscellaneous,Independent,35-44,Male,1-3 nights,371.870,371.870,223121.867,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Miscellaneous,Independent,45-54,Female,28-90 nights,416.063,25379.871,833791.186,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Miscellaneous,Non-Independent,45-54,Male,1-3 nights,1654.647,4963.941,211794.830,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,57208.950,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,14611.677,1
2023,Jul-Sep,Overseas residents,Sea,Netherlands,Transit,Non-Independent,65 & over,Female,Stay not known,#NULL!,#NULL!,31438.295,2
2023,Jul-Sep,Overseas residents,Sea,Norway,Holiday,Independent,35-44,Female,4-13 nights,1654.647,13237.177,132371.769,1
2023,Jul-Sep,Overseas residents,Sea,Norway,Holiday,Independent,55-64,Female,4-13 nights,1654.647,11582.530,832287.497,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Holiday,Independent,45-54,Male,4-13 nights,1654.647,8273.236,1240985.333,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Holiday,Independent,D/K,#NULL!,4-13 nights,325.321,2277.245,235206.908,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Holiday,Independent,D/K,Male,4-13 nights,650.642,4554.491,470413.816,2
2023,Jul-Sep,Overseas residents,Sea,Poland,Holiday,Non-Independent,55-64,Male,4-13 nights,325.321,2277.245,156479.285,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,16-24,Male,1-3 nights,1654.647,1654.647,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,25-34,Male,1-3 nights,29478.514,58315.572,2500899.300,17
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,25-34,Male,4-13 nights,1654.647,8273.236,82732.356,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,35-44,Male,Nil Stay,1653.021,0.000,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,35-44,Male,1-3 nights,41872.774,74965.716,6592798.880,25
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,35-44,Male,4-13 nights,4963.941,33092.942,3071025.038,3
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,35-44,Male,14-27 nights,2070.711,30644.595,830685.919,2
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,45-54,Male,1-3 nights,24819.707,51294.060,1686085.406,15
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,45-54,Male,4-13 nights,3309.294,14891.824,610564.784,2
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Independent,55-64,Male,1-3 nights,16546.471,36402.236,1830039.705,10
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Non-Independent,25-34,Male,1-3 nights,3309.294,4963.941,544378.900,2
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Non-Independent,35-44,Male,1-3 nights,1654.647,3309.294,99278.827,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Non-Independent,45-54,Male,1-3 nights,1654.647,3309.294,66185.884,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Non-Independent,45-54,Male,4-13 nights,1654.647,11582.530,173737.947,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Business,Non-Independent,55-64,Male,1-3 nights,1654.647,3309.294,82732.356,1
2023,Jul-Sep,Overseas residents,Sea,Poland,Study,Independent,35-44,Male,1-3 nights,1654.647,3309.294,600636.901,1
2023,Jul-Sep,Overseas residents,Sea,Poland,VFR,Independent,45-54,Male,4-13 nights,1654.647,9927.883,448409.367,1
2023,Jul-Sep,Overseas residents,Sea,Poland,VFR,Independent,45-54,Female,4-13 nights,605.745,3634.471,121149.039,1
2023,Jul-Sep,Overseas residents,Sea,Portugal,Business,Independent,35-44,Male,1-3 nights,3612.198,8879.043,3142525.802,2
2023,Jul-Sep,Overseas residents,Sea,Portugal,Business,Independent,45-54,Male,1-3 nights,3915.101,5872.652,1014011.283,2
2023,Jul-Sep,Overseas residents,Sea,Romania,Holiday,Independent,16-24,Male,4-13 nights,1990.968,7963.871,708784.556,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Holiday,Independent,25-34,Male,28-90 nights,1990.968,71674.843,2038751.081,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Holiday,Independent,35-44,Female,4-13 nights,1990.968,19909.679,2239838.835,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,25-34,Male,Nil Stay,1990.968,0.000,398193.571,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,25-34,Male,1-3 nights,23891.614,55747.100,16829651.261,12
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,25-34,Male,4-13 nights,1990.968,7963.871,1180643.937,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,35-44,Male,1-3 nights,17918.711,23891.614,3752974.403,9
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,35-44,Male,4-13 nights,1990.968,11945.807,436021.960,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,35-44,Female,1-3 nights,1990.968,3981.936,708784.556,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,45-54,Male,1-3 nights,19909.679,33846.453,3143738.240,10
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,55-64,Male,Nil Stay,1990.968,0.000,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Independent,55-64,Male,1-3 nights,7963.871,15927.743,1694313.643,4
2023,Jul-Sep,Overseas residents,Sea,Romania,Business,Non-Independent,45-54,Male,1-3 nights,1990.968,1990.968,137376.782,1
2023,Jul-Sep,Overseas residents,Sea,Romania,VFR,Independent,35-44,Male,4-13 nights,1990.968,7963.871,497741.963,1
2023,Jul-Sep,Overseas residents,Sea,Russia,Business,Independent,25-34,Male,1-3 nights,1521.128,1521.128,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Russia,Business,Independent,35-44,Male,1-3 nights,1521.128,1521.128,197746.592,1
2023,Jul-Sep,Overseas residents,Sea,Russia,Business,Independent,45-54,Male,1-3 nights,1521.128,4563.383,397014.312,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Holiday,Independent,35-44,Female,14-27 nights,1654.647,41366.178,1103649.623,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Holiday,Independent,45-54,Male,1-3 nights,1654.647,4963.941,723080.787,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Holiday,Independent,45-54,Male,14-27 nights,1654.647,33092.942,1656301.758,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Holiday,Independent,45-54,Female,14-27 nights,1997.845,29967.669,1386504.151,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Business,Independent,25-34,Male,1-3 nights,1654.647,1654.647,16546.471,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Business,Independent,45-54,Male,4-13 nights,1654.647,6618.588,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Business,Independent,45-54,Female,1-3 nights,1654.647,1654.647,41366.178,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Business,Independent,55-64,Male,1-3 nights,1654.647,3309.294,82732.356,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Independent,35-44,Male,1-3 nights,1654.647,3309.294,292872.539,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Independent,45-54,Male,1-3 nights,469.232,469.232,93846.401,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Independent,45-54,Male,4-13 nights,1654.647,8273.236,385532.777,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Independent,45-54,Male,14-27 nights,1661.822,34898.262,249273.298,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Independent,65 & over,Male,14-27 nights,469.232,7038.480,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Spain,VFR,Non-Independent,65 & over,Male,1-3 nights,2001.708,6005.125,778664.533,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Miscellaneous,Independent,55-64,Male,4-13 nights,469.232,3284.624,140769.602,1
2023,Jul-Sep,Overseas residents,Sea,Spain,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,6116.480,1
2023,Jul-Sep,Overseas residents,Sea,Slovakia,Business,Independent,35-44,Male,1-3 nights,3309.294,4963.941,0.000,2
2023,Jul-Sep,Overseas residents,Sea,Slovakia,Business,Independent,55-64,Male,1-3 nights,1654.647,4963.941,49639.413,1
2023,Jul-Sep,Overseas residents,Sea,Slovakia,Business,Non-Independent,35-44,Male,1-3 nights,1654.647,1654.647,402079.248,1
2023,Jul-Sep,Overseas residents,Sea,Slovenia,Holiday,Independent,16-24,Female,4-13 nights,1654.647,6618.588,661858.844,1
2023,Jul-Sep,Overseas residents,Sea,Slovenia,Business,Independent,25-34,Male,1-3 nights,1654.647,3309.294,16546.471,1
2023,Jul-Sep,Overseas residents,Sea,Slovenia,Business,Independent,35-44,Male,1-3 nights,1654.647,3309.294,66185.884,1
2023,Jul-Sep,Overseas residents,Sea,Sweden,Holiday,Independent,45-54,Male,14-27 nights,317.472,6666.913,159688.450,1
2023,Jul-Sep,Overseas residents,Sea,Sweden,Holiday,Independent,45-54,Female,1-3 nights,2244.304,6732.911,92016.450,1
2023,Jul-Sep,Overseas residents,Sea,Sweden,Holiday,Independent,65 & over,Female,4-13 nights,238.757,1910.052,280061.434,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,25-34,Male,14-27 nights,380.903,5332.648,762187.729,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,35-44,Male,1-3 nights,2692.719,5385.437,915524.306,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,35-44,Male,4-13 nights,380.903,3809.034,762187.729,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,35-44,Male,14-27 nights,4255.607,71202.606,7166855.264,3
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,35-44,Female,4-13 nights,2318.255,27057.255,2519181.206,2
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,35-44,Female,14-27 nights,2646.591,47119.774,4587517.470,2
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,45-54,Male,4-13 nights,2940.143,11760.572,2793135.893,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,45-54,Female,4-13 nights,380.903,2666.324,478795.590,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,45-54,Female,14-27 nights,3155.231,44173.239,2205623.348,2
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,55-64,Male,4-13 nights,380.903,1523.614,762187.729,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,55-64,Male,14-27 nights,2318.255,42457.565,5226220.074,2
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Independent,65 & over,Female,3-6 months,1937.352,187923.117,4829817.848,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,Holiday,Non-Independent,45-54,Female,4-13 nights,380.903,2666.324,137506.132,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,VFR,Independent,25-34,Female,3-6 months,380.903,35424.017,6824265.543,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,VFR,Independent,45-54,Female,14-27 nights,1937.352,34872.331,1210844.827,1
2023,Jul-Sep,Overseas residents,Sea,Switzerland,VFR,Independent,65 & over,Female,14-27 nights,709.240,13475.555,1270957.624,1
2023,Jul-Sep,Overseas residents,Sea,Turkey,Business,Independent,35-44,Male,1-3 nights,4378.487,13135.462,2832881.350,1
2023,Jul-Sep,Overseas residents,Sea,Channel Islands,Holiday,Independent,D/K,#NULL!,Stay not known,#NULL!,#NULL!,2626389.989,#NULL!
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,25-34,Male,4-13 nights,1654.647,8273.236,827323.555,1
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,25-34,Female,1-3 nights,1654.647,1654.647,243233.125,1
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,35-44,Male,Nil Stay,1654.647,0.000,155536.828,1
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,35-44,Male,1-3 nights,8273.236,13237.177,471574.427,5
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,35-44,Male,4-13 nights,3815.890,15263.561,216124.313,2
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,45-54,Male,1-3 nights,3815.890,7631.780,54031.078,2
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Independent,45-54,Male,4-13 nights,1654.647,8273.236,49639.413,1
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Business,Non-Independent,25-34,Male,1-3 nights,1654.647,3309.294,603946.196,1
2023,Jul-Sep,Overseas residents,Sea,Other Europe,Miscellaneous,Non-Independent,35-44,Male,3-6 months,2161.243,244220.473,5837517.687,1
2023,Jul-Sep,Overseas residents,Sea,South Africa,VFR,Non-Independent,65 & over,Male,4-13 nights,2299.788,16098.519,2483771.439,1
2023,Jul-Sep,Overseas residents,Sea,India,Holiday,Non-Independent,45-54,Male,1-3 nights,532.468,1064.936,15974.034,1
2023,Jul-Sep,Overseas residents,Sea,India,Holiday,Non-Independent,45-54,Female,1-3 nights,532.468,1064.936,26623.391,1
2023,Jul-Sep,Overseas residents,Sea,India,Business,Non-Independent,25-34,Male,28-90 nights,2117.577,116466.722,19341946.215,1
2023,Jul-Sep,Overseas residents,Sea,Canada,Holiday,Independent,25-34,Male,4-13 nights,1575.706,11029.943,393926.527,1
2023,Jul-Sep,Overseas residents,Sea,Canada,Holiday,Independent,55-64,Male,1-3 nights,161.049,483.148,241574.075,1
2023,Jul-Sep,Overseas residents,Sea,Canada,Holiday,Independent,65 & over,Female,28-90 nights,13774.815,647416.308,13774.815,1
2023,Jul-Sep,Overseas residents,Sea,Canada,Holiday,Non-Independent,65 & over,Female,4-13 nights,232.987,1397.921,359498.689,1
2023,Jul-Sep,Overseas residents,Sea,Canada,VFR,Non-Independent,25-34,Female,4-13 nights,232.987,1397.921,358333.755,1
2023,Jul-Sep,Overseas residents,Sea,Canada,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,0.000,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,25-34,Female,1-3 nights,416.063,1248.190,327441.948,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,25-34,Female,14-27 nights,169.118,2705.884,25367.665,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,35-44,Female,1-3 nights,2299.788,2299.788,384064.658,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,45-54,Male,28-90 nights,169.118,11838.244,5923180.632,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,65 & over,Male,1-3 nights,169.118,507.353,76102.995,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,65 & over,Male,4-13 nights,1654.647,8273.236,661858.844,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,65 & over,Male,14-27 nights,169.118,3382.355,973103.625,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,65 & over,Male,28-90 nights,2943.035,138322.645,11780969.090,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Independent,65 & over,Female,Nil Stay,169.118,0.000,84558.883,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,16-24,Male,4-13 nights,832.127,3328.508,124819.040,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,16-24,Female,1-3 nights,1654.647,4963.941,220068.066,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,16-24,Female,4-13 nights,1664.254,6657.015,277098.268,2
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,55-64,Male,1-3 nights,1654.647,3309.294,378914.188,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,55-64,Male,4-13 nights,1654.647,8273.236,827323.555,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,65 & over,Male,4-13 nights,1654.647,6618.588,413661.778,1
2023,Jul-Sep,Overseas residents,Sea,USA,Holiday,Non-Independent,65 & over,Female,4-13 nights,1654.647,6618.588,330929.422,1
2023,Jul-Sep,Overseas residents,Sea,USA,VFR,Independent,35-44,Female,1-3 nights,416.063,1248.190,163512.942,1
2023,Jul-Sep,Overseas residents,Sea,USA,VFR,Independent,45-54,Male,4-13 nights,325.321,2927.887,26025.661,1
2023,Jul-Sep,Overseas residents,Sea,USA,VFR,Independent,65 & over,Male,1-3 nights,2299.788,6899.365,1391371.964,1
2023,Jul-Sep,Overseas residents,Sea,USA,Miscellaneous,Independent,35-44,Female,1-3 nights,244.659,489.318,73397.760,1
2023,Jul-Sep,Overseas residents,Sea,USA,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,6764.711,1
2023,Jul-Sep,Overseas residents,Sea,USA,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,676.471,1
2023,Jul-Sep,Overseas residents,Sea,Mexico,Holiday,Non-Independent,45-54,Female,1-3 nights,1654.647,3309.294,82732.356,1
2023,Jul-Sep,Overseas residents,Sea,Mexico,Holiday,Non-Independent,55-64,Male,1-3 nights,1654.647,4963.941,165464.711,1
2023,Jul-Sep,Overseas residents,Sea,Mexico,Holiday,Non-Independent,55-64,Female,1-3 nights,1654.647,3309.294,413661.778,1
2023,Jul-Sep,Overseas residents,Sea,Other Central & Sth.America,Holiday,Independent,45-54,Male,1-3 nights,1654.647,3309.294,550997.488,1
2023,Jul-Sep,Overseas residents,Sea,Other Central & Sth.America,Holiday,Independent,65 & over,Female,1-3 nights,1654.647,4963.941,733008.670,1
2023,Jul-Sep,Overseas residents,Sea,Other Central & Sth.America,Holiday,Non-Independent,25-34,Female,1-3 nights,1654.647,4963.941,413661.778,1
2023,Jul-Sep,Overseas residents,Sea,Other Central & Sth.America,Holiday,Non-Independent,65 & over,Male,4-13 nights,1654.647,16546.471,413661.778,1
2023,Jul-Sep,Overseas residents,Sea,Other Central & Sth.America,Study,Independent,D/K,Male,14-27 nights,2299.788,36796.614,5933453.994,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Holiday,Independent,35-44,Male,14-27 nights,2055.508,43165.668,16444064.150,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Holiday,Independent,55-64,Male,14-27 nights,2574.484,46340.718,9783040.529,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Holiday,Independent,65 & over,Male,4-13 nights,151.154,604.617,1058080.169,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Holiday,Independent,65 & over,Female,4-13 nights,218.672,2405.390,317074.163,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Study,Independent,16-24,Male,14-27 nights,1478.893,20704.499,591557.110,1
2023,Jul-Sep,Overseas residents,Sea,Australia,VFR,Independent,25-34,Male,4-13 nights,2782.168,19475.173,0.000,1
2023,Jul-Sep,Overseas residents,Sea,Australia,VFR,Independent,35-44,Male,1-3 nights,218.672,656.016,43734.367,1
2023,Jul-Sep,Overseas residents,Sea,Australia,VFR,Independent,55-64,Male,28-90 nights,218.672,7653.514,437343.674,1
2023,Jul-Sep,Overseas residents,Sea,Australia,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,221000.319,1
2023,Jul-Sep,Overseas residents,Sea,New Zealand,Holiday,Non-Independent,16-24,Male,4-13 nights,2299.788,20698.095,10050075.176,1
2023,Jul-Sep,Overseas residents,Tunnel,Austria,Holiday,Independent,16-24,Female,4-13 nights,829.013,3316.051,599376.187,1
2023,Jul-Sep,Overseas residents,Tunnel,Austria,Holiday,Independent,25-34,Male,14-27 nights,829.013,11606.178,2487038.121,1
2023,Jul-Sep,Overseas residents,Tunnel,Austria,Holiday,Independent,45-54,Male,4-13 nights,1570.809,15708.092,785404.604,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,0-15,Female,4-13 nights,1015.972,4063.889,382005.525,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,16-24,Male,4-13 nights,3047.916,15239.582,1437600.579,3
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,16-24,Female,1-3 nights,5079.861,11175.694,2156908.855,5
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,16-24,Female,4-13 nights,829.013,3316.051,478340.332,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,25-34,Male,1-3 nights,1015.972,2031.944,1538181.821,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,25-34,Male,4-13 nights,4048.878,27311.165,3373401.308,4
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,25-34,Female,1-3 nights,4063.889,9143.749,1667210.283,4
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,25-34,Female,4-13 nights,1015.972,4063.889,711180.499,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,35-44,Male,1-3 nights,6095.833,13207.638,3446177.502,6
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,35-44,Male,4-13 nights,5431.207,28874.699,4499398.912,5
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,35-44,Female,1-3 nights,4397.639,10145.000,1385481.863,4
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,45-54,Male,1-3 nights,1367.318,2734.637,45121.503,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,45-54,Male,4-13 nights,5882.062,50906.617,5064012.385,4
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,45-54,Female,1-3 nights,2031.944,6095.833,426708.299,2
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,45-54,Female,14-27 nights,1925.059,26950.826,2566103.680,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,55-64,Male,Nil Stay,1015.972,0.000,60958.328,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,55-64,Male,1-3 nights,1015.972,2031.944,304791.642,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,55-64,Male,4-13 nights,1015.972,4063.889,304791.642,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,55-64,Female,1-3 nights,1015.972,2031.944,228593.732,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,55-64,Female,4-13 nights,1925.059,21175.649,4812647.562,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,65 & over,Male,1-3 nights,1015.972,2031.944,507986.070,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,65 & over,Male,4-13 nights,1015.972,5079.861,203194.428,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,65 & over,Female,1-3 nights,1015.972,2031.944,355590.249,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Independent,65 & over,Female,4-13 nights,740.956,5186.693,1111434.180,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Non-Independent,35-44,Male,4-13 nights,1367.318,13673.183,3646637.811,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Non-Independent,45-54,Female,1-3 nights,1015.972,3047.916,586215.925,1
2023,Jul-Sep,Overseas residents,Tunnel,Belgium,Holiday,Non-Independent,55-64,Female,4-13 nights,1900.285,15202.284,2080812.578,1
